"id","name","abn","acn","address","suburb","state","postcode","email"
"805960","McGann Architects Pty Ltd","17072447057","072447057","282 Park Street","South Melbourne","VIC","3205","jamesm@mcgannarchitects.com.au"
"805973","Peter Doyle","80450382178","","651 Macauley Street","Albury","NSW","2640","pda1@bigpond.com"
"805977","P Sanders Pty Ltd","","004764792","1 Rodney Place","Carlton","VIC","3053",""
"805979","Peter Anthony Scully","54821250665","","143 Melville Road","PASCOE VALE SOUTH","VIC","3044","psarchitect@techinfo.com.au"
"805981","Paul H Touzeau","95969767827","","2 Longmore Street","St Kilda West","VIC","3182","ptouzeau@bigpond.net.au"
"805994","Pat Baygar & Associates Pty Ltd","","006549588","659 High Street","KEW","VIC","3101","pbaygar@hotlinks.net.au"
"805982","Currie & Brown Pty Ltd","97128823843","128823843","Level 2, 179 Queen Street","MELBOURNE","VIC","3000","pascale.hau@sweettgroup.com"
"805991","Parkhill Freeman Pty Ltd","64183058384","074559158","Suite 14, 663 Victoria Street","Abbotsford","VIC","3067","pf@parkhillfreeman.com.au"
"805992","Paroissien Grant & Associates Pty Ltd","53123888326","123888326","Suite10 131 Bulleen Road","Balwyn North","VIC","3104","virginia.beranger@pga.net.au"
"805996","Paul Martin Engineers Pty Ltd","","006182912","Coopers Road","Harcourt North","VIC","3453",""
"805995","Paul Archibald Pty Ltd","40752453193","005475310","2A Milne Road","Mont Albert North","VIC","3129","paularch@netspace.net.au"
"806003","Perrett Simpson Pty Ltd","","006438375","10-12 Argyle Street","Fitzroy","VIC","3065","persim@perrettsimpson.com.au"
"805997","Raglan Park Pty Ltd","96673983587","006648424","620 St Kilda Road","Melbourne","VIC","3004","mark@psaproject.com.au"
"806008","Peter Berry & Associates Pty Ltd","","006591706","32 Myers Street","Geelong","VIC","3220","pberry@magnet.com.au"
"806004","Perrott Lyon Mathieson Pty Ltd","66005350452","005350452","Level 8, 222 Kings Way","South Melbourne","VIC","3205","arch@plm.com.au"
"806016","Peter Herbert & Associates Vic Pty Ltd","","067077614","Suite 2 86 Mount Eliza Way","Mt Eliza","VIC","3930",""
"806013","Peter Elliott Pty Ltd","16005803476","005803476","Level 11 / 180 Russell Street","Melbourne","VIC","3000","office@peterelliott.com.au"
"806014","Peter Georgiev Pty Ltd","98007018439","007018439","1st Floor, 9 Strathalbyn Street","Kew East","VIC","3102","gpart@connexus.net.au"
"806037","Price Merrett & Associates Pty Ltd Kerang","","006354427","Bendigo Road","Kerang","VIC","3579","pma@branch.net.au"
"806027","Harmer Architecture Pty Ltd","21005823754","005823754","25 Budd Street","Collingwood","VIC","3066","philip@harmer.com.au"
"806032","Pizzey Noble Pty Ltd","50249351616","006182476","345 Canterbury Road","Surrey Hills","VIC","3127","allan@pizzeynoble.com.au"
"902046","Buildcept Pty Ltd","18140755102","140755102","Ground Floor 24 High Street","Glen Iris","VIC","3146","geoff@buildcept.com.au"
"806038","Price Merrett & Associates Pty Ltd","","006354427","69 Beveridge Street","Swan Hill","VIC","3585","pmash@ruralnet.net.au"
"806042","R A J Dootjes Consulting Engineers Pty Ltd","","005667087","7 McIlwraith Street","North Carlton","VIC","3054",""
"806039","Project Planning & Management Pty Ltd","71005691565","005691565","Level 1, 232 Clarendon Street","South Melbourne","VIC","3142","noela@proplan.com.au"
"806049","R F Caleo & Associates Pty Ltd","","004934187","1/57 Locksley Road","Ivanhoe","VIC","3079","calrob@iprimus.com.au"
"806056","R M Norton & Associates Pty Ltd","","005111320","125 York Street","South Melbourne","VIC","3205","rmna@ozemail.com.au"
"806072","R Popper & Associates Pty Ltd","21929972049","","113 Union Street","Brighton East","VIC","3187","engineering@ronpopper.com.au"
"806063","Conti Architects Pty Ltd","30060649023","060649023","1/174 - 176 Bouverie Street","Carlton","VIC","3053","robert.conti@contiarchitects.com.au"
"806071","I P M S Pty Ltd","59453647626","005625034","10 / 267 Collins Street","Melbourne","VIC","3000","melbourne@pvh.com.au"
"805957","Peter A McLellan","","","17 St Albans Street","Mt Waverley","VIC","3149",""
"805959","P D Crowe","","","64 Thompson Street","Hamilton","VIC","3300",""
"805961","P G Speedie & Associates Pty Ltd","","","9 Queen Street","Melbourne","VIC","3000",""
"805967","P R Danson","","","177 Walnut Avenue","Mildura","VIC","3500",""
"805968","P S V Consulting Engineers Pty Ltd","","","660 High Street","East Kew","VIC","3102",""
"805971","P W Leadbeater","","","72 Park Road","Surrey Hills","VIC","3127",""
"805980","P Tonkin","","","102 McConnell Street","Kensington","VIC","3031",""
"805983","Page Green & Associates Pty Ltd","","","5 Villamanta Street","Geelong West","VIC","3218",""
"806002","Pels Innes Neilson & Kosloff Pty Ltd","","","460 Bay Street","Port Melbourne","VIC","3207",""
"806011","Peter Clarke & Associates Pty Ltd","","","116 Mount Pleasant Road","Eltham","VIC","3095",""
"806018","Peter Luzinat Pty Ltd","","","3/41 Glenhuntly Road","Elwood","VIC","3184",""
"806019","Peter Mulcahy & Associates Pty Ltd","","","62 Wellington Parade","East Melbourne","VIC","3002",""
"806026","Philip Cox Sanderson & Partners Pty Ltd","","","Level 3/109 Flinders Lane","Melbourne","VIC","3000",""
"806045","R C Connell & Associates","","","13 Tramway Parade","Beaumaris","VIC","3193",""
"806046","R D Carter & Associates","","","2 Munster Court","Endeavour Hills","VIC","3802",""
"806047","Robert E Pill","","","48 High Street","Chiltern","VIC","3683","rpill@albury.net.au"
"806051","Robert J Lepore","","","17 Acland Street","St Kilda","VIC","3182",""
"806055","R M Alivio & Associates Pty Ltd","","","254-260 Young Street","Fitzroy","VIC","3065",""
"806057","R W J Young Vic Pty Ltd","","5952269","1 Cromwell Street","Caulfield North","VIC","3161",""
"806058","R W Lyon","","","2nd Floor 241 Flinders Lane","Melbourne","VIC","3000",""
"806059","Brian Mitsch & Associates","","","319 Victoria Street","Deniliquin","NSW","2710",""
"806060","R & B Hewitt","","","12 Park Street","Malvern","VIC","3144",""
"806068","Rosemary Manion","","","6 Duff Street","Sandringham","VIC","3191",""
"805964","P J Thompson","81622360049","","RSD415 'Sheeoak Ridge' Swans Road","Bacchus Marsh","VIC","3340","pjt@pjtarchitects.com.au"
"806082","Rawlinsons Aust Pty Ltd","","006866431","616 St Kilda Road","Melbourne","VIC","3004","melbourne@rawlinsons.com.au"
"806080","Ratio Consultants Pty Ltd","47005725413","005725413","Riverwalk, 1st Fl. 649 Bridge Road","Richmond","VIC","3121","mail@ratio.com.au"
"806086","Reid Partnership Pty Ltd","","005539300","52 Cambridge Street","Collingwood","VIC","3066",""
"806089","Rice Nettle Pty Ltd","","005190394","","","","",""
"806090","Barry Gale Engineers","","005524890","51 City Road","SOUTHBANK","VIC","3006","richard@bgegroup.com"
"806097","Robert G Herriot & Associates Pty Ltd","","005570972","Suite 306 / 620 St Kilda Road","Melbourne","VIC","3000",""
"806094","Rider Levett Bucknall Victoria Pty Ltd","28006699476","006699476","Level 13, 380 St. Kilda Road","Melbourne","VIC","3004","melbourne@au.rlb.com"
"806101","Robert Marshall Pty Ltd","","005062608","828 Main Road","Hurstbridge","VIC","3099",""
"806100","Robert Knott & Co Pty Ltd","90004595779","004595779","69 Orrong Crescent","North Caulfield","VIC","3161","robertknott@smartchat.net.au"
"806104","Robertson Consulting Group Pty Ltd","","009227338","Unit 3/38 Prospect Street","Box Hill","VIC","3128",""
"806102","Robert Sands Pty Ltd","41006531773","006531773","6 - 163 Commmercial rd","South Yarra","VIC","3141","sandsr@bigpond.com"
"806118","Ross & Worth Pty Ltd Warragul","","005468182","1st Floor 45 Smith Street","Warragul","VIC","3820",""
"806107","Vapprod Pty Ltd","41006196881","006196881","1st Floor, 1 Norfolk Street","SURREY HILLS","VIC","3127","rod@rodneyvapp.com.au"
"806117","Ross & Cric Henry Pty Ltd","33006996774","006996774","956 Main Road","Hurstbridge","VIC","3099","rosscric@ozemail.com.au"
"806119","Ross & Worth Pty Ltd Trafalgar","","005468182","26 Contingent Street","Trafalgar","VIC","3824",""
"806124","Ross Perrett Pty Ltd","","006296528","20 Coromandel Place","Melbourne","VIC","3000","twp@twp.com.au"
"809310","Cecchin & Di Gregorio Construction Pty Ltd","69088309148","088309148","6 Clinton Lane","CHIRNSIDE PARK","VIC","3116",""
"809235","D & A Dickson Pty Ltd","92006483834","006483834","3 tandridge close","lilydale","VIC","3140","dandadickson2@bigpond.com"
"809273","Richard Gilbert Constructions Pty Ltd","98005968776","005968776","20 Madden St","Balwyn North","VIC","3104","Richardgilbert@ozemail.com.au"
"809277","Hansen Builders Pty Ltd","86246743275","005712961","140 Cecil Street","Fitzroy","VIC","3065","peter@hansenbuilders.com.au"
"809287","Kelkan Pty Ltd","43007451569","007451569","657 Station Street","Carlton North","VIC","3054","architect@kelkan.com.au"
"809297","Bigga Wodonga Pty Ltd","59136585201","005281649","16 McFarland Road","Wodonga","VIC","3690","planit@bigpond.net.au"
"809313","Lipska Pty Ltd","89005530370","005530370","Cape Paterson Road","Wonthaggi","VIC","3995",""
"809323","Falten Pty Ltd","","005118169","73 Bishop Avenue","Diamond Creek","VIC","3089",""
"809315","I & B Maughan Pty Ltd","20004491230","004491230","6 Keppal Street","Shepparton","VIC","3630","crow@mcmedia.com.au"
"809324","Z & A Gazis","99557064400","","2 Gazis Court","Maryborough","VIC","3465",""
"812629","Beveridge Williams & Co Pty Ltd Head Office","44622029694","006197235","1 Glenferrie Road","MALVERN","VIC","3144","toolep@bevwill.com.au"
"812635","Col Bandy Pty Ltd","18006780356","006780356","343 Ferrars Street","ALBERT PARK","VIC","3206","thestudio@colbandyarchitecture.com"
"812638","NOW Architecture Pty Ltd","18006308925","006308925","46 St David Street","FITZROY","VIC","3065","mail@nowarchitecture.com"
"812639","Philip Crouch & Associates Pty Ltd","89006986410","006986410","Suite 2, 5-13 Melrose Street","Sandringham","VIC","3191","phil@philipcroucharchitects.com.au"
"812640","Streames & Associates Pty Ltd","42006679278","006679278","2 / 70 Kerr Street","Fitzroy","VIC","3065","office@streames.net.au"
"806073","Ross Ramus","","","30 Mona Place","South Yarra","VIC","3141",""
"806081","Rawlinsons Aust Pty Ltd Geelong","","","32 Myers Street","Geelong","VIC","3220",""
"806083","Rayment Associates Pty Ltd","","","Waterwood Farm Don Road","Launching Place","VIC","3139",""
"806084","Redgrave Hughes & Associates Pty Ltd","","","3 Lynch Street","Hawthorn","VIC","3122",""
"806091","Richard Glenn & Associates Pty Ltd","","2024713","98 Elgin Street","Carlton","VIC","3053","rga @ abol.net"
"806092","Richardson Christoff Pty Ltd","","","2 Mill Place","Melbourne","VIC","3000",""
"806093","Rider Hunt Melbourne Pty Ltd Geelong","","","2 Roy Street","Geelong","VIC","3220",""
"806099","Robert Grodski & Associates Pty Ltd","","","127 Wellington Street","Prahran","VIC","3181",""
"806123","Ross Morton & Associates","","","1st Floor - 5 Melrose Street","Sandringham","VIC","3191",""
"806125","Rotthier Associates Consulting Engineers","","","37 Betula Avenue","Vermont","VIC","3133",""
"803456","P R & J L O'Hagan","","","22-26 Bailey Road","Narre Warren North","VIC","3804",""
"803473","C & L Krstev","","","14 Ashbrook Circuit","Bundoora","VIC","3083",""
"803514","Perkins Building & Tree Maintenance","","","","","","",""
"803565","Plazzer Constructions Pty Ltd","","","71 Williams Road","Horsham","VIC","3400",""
"803570","M Pollet","","","412 Main Road West","Keilor","VIC","3021",""
"809239","Gregory K Rosman & Associates","","","431 High Street","Kew","VIC","3101",""
"809250","J N & M M Morrison","","","74-76 Lemon Avenue","Mildura","VIC","3500",""
"809256","Rob Leech Design & Drafting Pty Ltd","","","3rd Floor 71 Palmerston Crescent","South Melbourne","VIC","3205",""
"809286","Wood Marsh Pty Ltd","","","466 William Street","West Melbourne","VIC","3003",""
"809301","T J Anderson Building Services Pty Ltd","","","605 Camberwell Road","Camberwell","VIC","3124",""
"809309","Carter Homes Pty Ltd","","","245 Middleborough Rd","Box Hill","VIC","3128",""
"809312","G M & G M Churchill","","","3 Parkes Street","Wonthaggi","VIC","3995",""
"809322","Fairleigh Homes Pty Ltd","","","15 Cardigan Place","Albert Park","VIC","3206",""
"812593","S Bristow","","","5/1 Peel Street","Kirribilli Nsw","NSW","2061",""
"806076","R Terenyi & Associates Pty Ltd","","006615514","275 Johnston St","ABBOTSFORD","VIC","3067","terenyi@techinfo.com.au"
"900621","CH2M HILL  Australia Pty Ltd","42050070892","050070892","Level 40, 385 Bourke Street","Melbourne","VIC","3000","mark.gafner@ch2m.com"
"900623","PSA Project Management Pty Ltd","64007003205","007003205","620 St Kilda Road","MELBOURNE","VIC","3004","david@psaproject.com.au"
"900624","David Doyle","19101871989","101871989","20 Charming Street","Hampton East","VIC","3189","dd@4darchitects.com.au"
"900627","F F E BUILDING SERVICES LIMITED","47000067541","000067541","328 Boundary Road","Dingley","VIC","3172",""
"805439","Francis Punch Pty Ltd","","007046988","73 Gray Street","Hamilton","VIC","3300",""
"902000","Rikys & Moylan Pty Ltd","26059596539","059596539","150 Riverview Drive","Kialla","VIC","3631","grikys@mcmedia.com.au"
"805421","FPPV Pty Ltd","62007066462","007066462","76 Hoddle Street","ABBOTSFORD","VIC","3067","info@fppv.com.au"
"805440","Francis O'Halloran & Company","","1010489A","32 Peel Street","Collingwood","VIC","3066",""
"805442","Frank Faraci & Associates Pty Ltd","","005609245","51 University Street","Carlton","VIC","3053",""
"900673","Architecture Ink","74287381947","","level 2, No. 19 Cato Street,","Haw\thorn East","VIC","3123","tony@architectureink.com.au"
"900669","Hickory Group Pty Ltd","84091236912","091236912","101 Cremorne Street","Richmond","VIC","3121","steve@hickory.com.au"
"806131","Simon & Freda Thornton","14276804595","","24 Hanslope Avenue","ALPHINGTON","VIC","3078","simonthornton@smartchat.net.au"
"900676","Steensen Varming Australia Pty Ltd","50001189037","001189037","2/8 Eastern Road","South Melbourne","VIC","3205","steve.wright@steensenvarming.com.au"
"900678","Phoenix Office Furniture Pty Ltd","51098419946","098419946","PO Box 873","Buddina ,Sunshine Coast","QLD","4575","cleary@clcprojectmanagement.com.au"
"900683","Johnson Building Services Pty Ltd","92089642080","089642080","3 Lucknow Crescent","THOMASTOWN","VIC","3074","jbs1@bigpond.net.au"
"806139","Suzanne Judith Dance","40839838132","","99 Argyle Street","Fitzroy","VIC","3065","suzdan@tpg.com.au"
"806158","Smart & Smith","","1316483A","4 Musk Grove","Upper Ferntree Gully","VIC","3156",""
"806145","Saunders Architecture Planning Design Pty Ltd","38006716445","006716445","38 Omar Street","Caulfield South","VIC","3162","saunders@architects.com.au"
"806149","Sedunary Lake & Partners Pty Ltd","66914050362","005645812","Level 2/111 Main Street","Bairnsdale","VIC","3875","len@slaparchitects.com.au"
"806151","Sheppard & Dwyer Pty Ltd","68007384830","007384830","1st Floor, 60 Whitehorse Road","BALWYN","VIC","3103","shepparddwyer@bigpond.com"
"806152","Swaney Draper Pty Ltd","87006980347","006980347","9th Floor, 376 Albert Street","East Melbourne","VIC","3002","mail@swaneydraper.com.au"
"806170","Spyteq Pty Ltd","","007108223","13 Kean Street","Caulfield South","VIC","3162",""
"806159","Archedg Pty Ltd","46358457874","071064634","1 Yarra Street","Hawthorn","VIC","3122","mark@smithtracey.com.au"
"806163","Sneath & King Pty Ltd","51006149935","006149935","150 Burwood Road","Hawthorn","VIC","3122","office@sneathking.com"
"806181","Stevan Teodorovic & Associates Pty Ltd","","004750985","20 Camelot Drive","Glen Waverley","VIC","3150",""
"806200","T B Gallagher & Co Pty Ltd","","005687678","Suite 7, 8 Thomas Brew Lane","Croydon","VIC","3136","tbgal@tpg.com.au"
"806185","Stoll Long Pty Ltd","86105296080","105296080","99 Drummond Street","CARLTON","VIC","3053","sla@stoll-long.com.au"
"806193","Sweetnam Godfrey & Ord Pty Ltd","30006303671","006303671","Suite 2, 56 Hardware Street","Melbourne","VIC","3000","bcmelb.admin@bcarch.net"
"806195","SJB Architecture Pty Ltd","68065207490","065207490","25 Coventry Street","Soutbank","VIC","3006","architects@sjb.com.au"
"806202","T H Wijsman & Partners Pty Ltd","","004949866","4 Glenard Drive","Eaglemont","VIC","3084","wijsman@virtual.net.au"
"812642","F Wyke & Associates Pty Ltd","","","Suite 3 532-542 Hampton Street","Hampton","VIC","3188",""
"805419","Falcon International Pty Ltd","","","5 Fl Trak Centre 445 Toorak Rd","Toorak","VIC","3142",""
"805435","Forrest Cadd & Gallasch Pty Ltd","","","79 Deakin Avenue","Mildura","VIC","3500",""
"805436","Forrest Cadd & Associates","","","26 Beveridge Street","Swan Hill","VIC","3585",""
"805444","Frederick H Fryda & Associates Pty Ltd","","","Suite 9/75 Bay Street","Brighton","VIC","3186",""
"900680","DOI Test Consultant Pty Ltd","","","80 collins street","melbourne","VIC","3000",""
"806132","S & L Design Pty Ltd","","","Suite 32 37-39 Albert Road","South Melbourne","VIC","3205",""
"806134","S C Hoo","","","44 Linton Avenue","Lower Templestowe","VIC","3106",""
"806144","Santo Palmieri & Associates Pty Ltd","","","12 Hoddle Street","Abbotsford","VIC","3067",""
